JFK,2021,11,15,14,46.94,35.96,65.43,220,12.658579999999999,14.567240692399997,0.0,1025.2,10.0,2021-11-15T14:00:00Z
JFK,2021,11,15,15,50,35.06,56.3,230,8.05546,9.2700622588,0.0,1024.7,10.0,2021-11-15T15:00:00Z
JFK,2021,11,15,16,51.98,33.98,50.11,190,6.904679999999999,7.945767650399998,0.0,1023.8,10.0,2021-11-15T16:00:00Z
JFK,2021,11,15,17,51.08,33.98,51.81,200,6.904679999999999,7.945767650399998,0.0,1022.9,10.0,2021-11-15T17:00:00Z
JFK,2021,11,15,18,51.98,37.04,56.58,170,6.904679999999999,7.945767650399998,0.0,1022.6,10.0,2021-11-15T18:00:00Z
JFK,2021,11,15,19,53.06,39.02,58.77,180,6.904679999999999,7.945767650399998,0.0,1022.3,10.0,2021-11-15T19:00:00Z
JFK,2021,11,15,20,51.98,39.92,63.33,190,8.05546,9.2700622588,0.0,1022.5,10.0,2021-11-15T20:00:00Z
JFK,2021,11,15,21,50,39.92,68.15,190,8.05546,9.2700622588,0.0,1022.6,10.0,2021-11-15T21:00:00Z
JFK,2021,11,15,22,48.02,42.08,79.79,190,9.20624,10.594356867199998,0.0,1023,10.0,2021-11-15T22:00:00Z
JFK,2021,11,15,23,46.04,41,82.45,200,9.20624,10.594356867199998,0.0,1022.6,10.0,2021-11-15T23:00:00Z
JFK,2021,11,16,0,44.96,37.94,76.25,220,8.05546,9.2700622588,0.0,1023.4,10.0,2021-11-16T00:00:00Z
JFK,2021,11,16,1,48.02,35.96,62.82,240,9.20624,10.594356867199998,0.0,1023.6,10.0,2021-11-16T01:00:00Z
JFK,2021,11,16,2,46.94,37.04,68.28,240,9.20624,10.594356867199998,0.0,1023.7,10.0,2021-11-16T02:00:00Z
JFK,2021,11,16,3,46.04,35.96,67.69,220,9.20624,10.594356867199998,0.0,1024.3,10.0,2021-11-16T03:00:00Z
JFK,2021,11,16,4,46.04,35.96,67.69,230,11.5078,13.242946083999998,0.0,1024.5,10.0,2021-11-16T04:00:00Z
JFK,2021,11,16,5,46.94,35.96,65.43,250,10.357019999999999,11.918651475599997,0.0,1024.2,10.0,2021-11-16T05:00:00Z
JFK,2021,11,16,6,46.04,35.06,65.32,250,8.05546,9.2700622588,0.0,1025.1,10.0,2021-11-16T06:00:00Z
JFK,2021,11,16,7,48.92,33.08,54.15,270,8.05546,9.2700622588,0.0,1024.9,10.0,2021-11-16T07:00:00Z
JFK,2021,11,16,8,48.92,33.08,54.15,250,3.4523399999999995,3.972883825199999,0.0,1024.9,10.0,2021-11-16T08:00:00Z
JFK,2021,11,16,9,48.02,35.06,60.62,240,3.4523399999999995,3.972883825199999,0.0,1025,10.0,2021-11-16T09:00:00Z
JFK,2021,11,16,10,46.94,37.04,68.28,340,4.60312,5.297178433599999,0.02,1025.9,10.0,2021-11-16T10:00:00Z
JFK,2021,11,16,11,46.04,37.94,73.18,350,6.904679999999999,7.945767650399998,0.02,1026.8,7.0,2021-11-16T11:00:00Z
JFK,2021,11,16,12,46.94,41,79.7,0,0,0,0.04,1026.8,9.0,2021-11-16T12:00:00Z
JFK,2021,11,16,13,48.92,44.06,83.23,0,0,0,0.0,1026.9,10.0,2021-11-16T13:00:00Z
JFK,2021,11,16,14,51.08,44.96,79.48,0,0,0,0.0,1027.5,10.0,2021-11-16T14:00:00Z
JFK,2021,11,16,15,53.96,46.04,74.48,200,5.7539,6.621473041999999,0.0,1027.6,10.0,2021-11-16T15:00:00Z
JFK,2021,11,16,16,55.04,44.96,68.73,180,6.904679999999999,7.945767650399998,0.0,1026.7,10.0,2021-11-16T16:00:00Z
JFK,2021,11,16,17,55.04,44.96,68.73,200,9.20624,10.594356867199998,0.0,1026.5,10.0,2021-11-16T17:00:00Z
JFK,2021,11,16,18,55.04,46.04,71.6,200,9.20624,10.594356867199998,0.0,1026.2,10.0,2021-11-16T18:00:00Z
JFK,2021,11,16,19,53.96,46.04,74.48,190,10.357019999999999,11.918651475599997,0.0,1026.7,10.0,2021-11-16T19:00:00Z
JFK,2021,11,16,20,53.06,46.94,79.64,170,10.357019999999999,11.918651475599997,0.0,1026.7,10.0,2021-11-16T20:00:00Z
JFK,2021,11,16,21,51.08,46.04,82.81,160,5.7539,6.621473041999999,0.0,1026.6,10.0,2021-11-16T21:00:00Z
JFK,2021,11,16,22,51.08,46.04,82.81,180,8.05546,9.2700622588,0.0,1026.6,10.0,2021-11-16T22:00:00Z
JFK,2021,11,16,23,48.92,44.96,86.13,180,3.4523399999999995,3.972883825199999,0.0,1026.7,10.0,2021-11-16T23:00:00Z
JFK,2021,11,17,0,50,46.04,86.19,0,0,0,0.0,1026.4,10.0,2021-11-17T00:00:00Z
JFK,2021,11,17,1,44.96,42.98,92.72,0,0,0,0.0,1026.2,5.0,2021-11-17T01:00:00Z
JFK,2021,11,17,2,44.96,42.08,89.56,0,0,0,0.0,1026.4,6.0,2021-11-17T02:00:00Z
JFK,2021,11,17,3,44.96,44.06,96.63,0,0,0,0.0,1026,6.0,2021-11-17T03:00:00Z
JFK,2021,11,17,4,44.96,42.98,92.72,70,4.60312,5.297178433599999,0.0,1025.7,6.0,2021-11-17T04:00:00Z
JFK,2021,11,17,5,48.02,44.96,89.08,40,4.60312,5.297178433599999,0.0,1025.3,6.0,2021-11-17T05:00:00Z
JFK,2021,11,17,6,48.92,46.04,89.73,90,3.4523399999999995,3.972883825199999,0.0,1025.1,5.0,2021-11-17T06:00:00Z
JFK,2021,11,17,7,50,48.02,92.87,40,4.60312,5.297178433599999,0.0,1024.6,5.0,2021-11-17T07:00:00Z
JFK,2021,11,17,8,51.08,48.02,89.22,40,4.60312,5.297178433599999,0.0,1024.4,5.0,2021-11-17T08:00:00Z
JFK,2021,11,17,9,51.08,48.02,89.22,70,5.7539,6.621473041999999,0.0,1024,7.0,2021-11-17T09:00:00Z
JFK,2021,11,17,10,51.98,48.02,86.3,70,5.7539,6.621473041999999,0.0,1023.7,7.0,2021-11-17T10:00:00Z
JFK,2021,11,17,11,53.06,50,89.31,70,4.60312,5.297178433599999,0.0,1023.4,8.0,2021-11-17T11:00:00Z
JFK,2021,11,17,12,53.6,51.8,93.6,60,5.7539,6.621473041999999,0.0, ,6.0,2021-11-17T12:00:00Z
JFK,2021,11,17,13,55.4,51.8,87.65,100,5.7539,6.621473041999999,0.0, ,9.0,2021-11-17T13:00:00Z
JFK,2021,11,17,14,60.98,55.94,83.47,120,9.20624,10.594356867199998,0.0,1022.6,10.0,2021-11-17T14:00:00Z
JFK,2021,11,17,15,60.08,57.02,89.61,110,9.20624,10.594356867199998,0.0,1021.9,10.0,2021-11-17T15:00:00Z
JFK,2021,11,17,16,60.98,57.92,89.65,120,9.20624,10.594356867199998,0.0,1020.6,10.0,2021-11-17T16:00:00Z
JFK,2021,11,17,17,60.8,57.2,87.92,140,6.904679999999999,7.945767650399998,0.0, ,10.0,2021-11-17T17:00:00Z
JFK,2021,11,17,18,60.8,57.2,87.92,140,9.20624,10.594356867199998,0.0, ,0.25,2021-11-17T18:00:00Z
JFK,2021,11,17,19,60.8,57.2,87.92,140,8.05546,9.2700622588,0.0, ,0.25,2021-11-17T19:00:00Z
JFK,2021,11,17,20,59,57.2,93.74,150,4.60312,5.297178433599999,0.0, ,0.25,2021-11-17T20:00:00Z
JFK,2021,11,17,21,59,57.2,93.74,160,5.7539,6.621473041999999,0.0, ,0.25,2021-11-17T21:00:00Z
