LGA,2021,4,1,21,44.96,35.06,68.05,300,11.5078,13.242946083999998,0.01,1006.6,10.0,2021-04-01T20:00:00Z
LGA,2021,4,1,22,46.94,33.08,58.33,310,10.357019999999999,11.918651475599997,0.0,1006.9,10.0,2021-04-01T21:00:00Z
LGA,2021,4,1,23,46.94,33.08,58.33,290,6.904679999999999,7.945767650399998,0.0,1007.6,10.0,2021-04-01T22:00:00Z
LGA,2021,4,2,0,44.06,19.94,37.79,340,19.56326,22.5130083428,0.0,1009.6,10.0,2021-04-01T23:00:00Z
LGA,2021,4,2,1,42.08,14,31.54,340,24.166379999999997,27.810186776399995,0.0,1011.2,10.0,2021-04-02T00:00:00Z
LGA,2021,4,2,2,39.92,14,34.29,320,20.714039999999997,23.837302951199995,0.0,1012,10.0,2021-04-02T01:00:00Z
LGA,2021,4,2,3,39.02,14,35.51,320,18.41248,21.188713734399997,0.0,1012.5,10.0,2021-04-02T02:00:00Z
LGA,2021,4,2,4,37.94,12.02,33.95,310,18.41248,21.188713734399997,0.0,1013.4,10.0,2021-04-02T03:00:00Z
LGA,2021,4,2,5,37.04,14,38.38,320,12.658579999999999,14.567240692399997,0.0,1013.8,10.0,2021-04-02T04:00:00Z
LGA,2021,4,2,6,37.04,12.92,36.6,320,18.41248,21.188713734399997,0.0,1013.7,10.0,2021-04-02T05:00:00Z
LGA,2021,4,2,7,35.96,14,40.05,310,11.5078,13.242946083999998,0.0,1013.5,10.0,2021-04-02T06:00:00Z
LGA,2021,4,2,8,35.96,12.02,36.71,300,12.658579999999999,14.567240692399997,0.0,1013.8,10.0,2021-04-02T07:00:00Z
LGA,2021,4,2,9,35.06,12.02,38.04,310,13.809359999999998,15.891535300799996,0.0,1014.3,10.0,2021-04-02T08:00:00Z
LGA,2021,4,2,10,33.98,15.08,45.43,310,16.11092,18.5401245176,0.0,1015.3,10.0,2021-04-02T09:00:00Z
LGA,2021,4,2,11,35.06,15.98,45.26,310,13.809359999999998,15.891535300799996,0.0,1016,10.0,2021-04-02T10:00:00Z
LGA,2021,4,2,12,35.06,15.08,43.52,300,13.809359999999998,15.891535300799996,0.0,1016.4,10.0,2021-04-02T11:00:00Z
LGA,2021,4,2,13,35.96,14,40.05,310,21.864819999999998,25.161597559599997,0.0,1016.2,10.0,2021-04-02T12:00:00Z
LGA,2021,4,2,14,37.04,12.92,36.6,260,19.56326,22.5130083428,0.0,1016.4,10.0,2021-04-02T13:00:00Z
LGA,2021,4,2,15,37.94,8.96,29.62,260,13.809359999999998,15.891535300799996,0.0,1016,10.0,2021-04-02T14:00:00Z
LGA,2021,4,2,16,39.02,8.96,28.4,290,13.809359999999998,15.891535300799996,0.0,1015.5,10.0,2021-04-02T15:00:00Z
LGA,2021,4,2,17,42.08,10.04,26.47,270,23.0156,26.485892167999996,0.0,1015.1,10.0,2021-04-02T16:00:00Z
LGA,2021,4,2,18,42.08,6.98,23.06,290,21.864819999999998,25.161597559599997,0.0,1014.5,10.0,2021-04-02T17:00:00Z
LGA,2021,4,2,19,42.98,8.06,23.39,290,24.166379999999997,27.810186776399995,0.0,1014.2,10.0,2021-04-02T18:00:00Z
