LGA,2021,8,16,1,73.94,46.94,38.26,0,0,0,0.0,1020.1,10.0,2021-08-16T00:00:00Z
LGA,2021,8,16,2,73.04,46.94,39.44,0,0,0,0.0,1020.3,10.0,2021-08-16T01:00:00Z
LGA,2021,8,16,3,69.98,55.04,59.06,220,8.05546,9.2700622588,0.0,1020.6,10.0,2021-08-16T02:00:00Z
LGA,2021,8,16,5,68,53.06,58.8,230,5.7539,6.621473041999999,0.0,1020.2,10.0,2021-08-16T04:00:00Z
LGA,2021,8,16,6,68,53.06,58.8,200,5.7539,6.621473041999999,0.0,1020.1,10.0,2021-08-16T05:00:00Z
LGA,2021,8,16,7,66.92,53.06,61.03,0,0,0,0.0,1020.1,10.0,2021-08-16T06:00:00Z
LGA,2021,8,16,8,66.92,53.96,63.08,0,0,0,0.0,1020.3,10.0,2021-08-16T07:00:00Z
LGA,2021,8,16,9,66.92,53.96,63.08,330,3.4523399999999995,3.972883825199999,0.0,1020.5,10.0,2021-08-16T08:00:00Z
LGA,2021,8,16,10,66.92,53.96,63.08,0,0,0,0.0,1020.7,10.0,2021-08-16T09:00:00Z
LGA,2021,8,16,11,69.98,53.96,56.78,0,0,0,0.0,1020.8,10.0,2021-08-16T10:00:00Z
LGA,2021,8,16,12,71.06,53.06,52.95,0,0,0,0.0,1021.1,10.0,2021-08-16T11:00:00Z
LGA,2021,8,16,13,73.04,53.06,49.52,320,4.60312,5.297178433599999,0.0,1021.2,10.0,2021-08-16T12:00:00Z
LGA,2021,8,16,14,75.02,48.92,39.75,0,0,0,0.0,1021.4,10.0,2021-08-16T13:00:00Z
LGA,2021,8,16,15,75.92,44.96,33.22,0,0,0,0.0,1021.3,10.0,2021-08-16T14:00:00Z
LGA,2021,8,16,16,77,44.96,32.05,0,0,0,0.0,1021.1,10.0,2021-08-16T15:00:00Z
LGA,2021,8,16,17,78.08,44.96,30.93,140,8.05546,9.2700622588,0.0,1021.1,10.0,2021-08-16T16:00:00Z
LGA,2021,8,16,18,77,46.94,34.55,140,9.20624,10.594356867199998,0.0,1020.7,10.0,2021-08-16T17:00:00Z
LGA,2021,8,16,19,78.08,46.94,33.34, ,6.904679999999999,7.945767650399998,0.0,1020.6,10.0,2021-08-16T18:00:00Z
