EWR,2021,1,1,0,37.04,21.92,53.97,230,10.357019999999999,11.918651475599997,0.0,1013.9,10.0,2021-01-01T00:00:00Z
EWR,2021,1,1,1,37.04,21.92,53.97,230,13.809359999999998,15.891535300799996,0.0,1013,10.0,2021-01-01T01:00:00Z
EWR,2021,1,1,2,37.94,21.92,52.09,230,12.658579999999999,14.567240692399997,0.0,1012.6,10.0,2021-01-01T02:00:00Z
EWR,2021,1,1,3,37.94,23,54.51,230,13.809359999999998,15.891535300799996,0.0,1012.7,10.0,2021-01-01T03:00:00Z
EWR,2021,1,1,4,37.94,24.08,57.04,240,14.960139999999999,17.215829909199996,0.0,1012.8,10.0,2021-01-01T04:00:00Z
EWR,2021,1,1,6,39.02,26.06,59.37,270,10.357019999999999,11.918651475599997,0.0,1012,10.0,2021-01-01T06:00:00Z
EWR,2021,1,1,7,39.02,26.96,61.63,250,8.05546,9.2700622588,0.0,1012.3,10.0,2021-01-01T07:00:00Z
EWR,2021,1,1,8,39.02,28.04,64.43,240,11.5078,13.242946083999998,0.0,1012.5,10.0,2021-01-01T08:00:00Z
EWR,2021,1,1,9,39.92,28.04,62.21,250,12.658579999999999,14.567240692399997,0.0,1012.2,10.0,2021-01-01T09:00:00Z
EWR,2021,1,1,10,39.02,28.04,64.43,260,12.658579999999999,14.567240692399997,0.0,1011.9,10.0,2021-01-01T10:00:00Z
EWR,2021,1,1,11,37.94,28.04,67.21,240,11.5078,13.242946083999998,0.0,1012.4,10.0,2021-01-01T11:00:00Z
EWR,2021,1,1,12,39.02,28.04,64.43,240,14.960139999999999,17.215829909199996,0.0,1012.2,10.0,2021-01-01T12:00:00Z
EWR,2021,1,1,13,39.92,28.04,62.21,250,10.357019999999999,11.918651475599997,0.0,1012.2,10.0,2021-01-01T13:00:00Z
EWR,2021,1,1,14,39.92,28.04,62.21,260,14.960139999999999,17.215829909199996,0.0,1012.7,10.0,2021-01-01T14:00:00Z
EWR,2021,1,1,15,41,28.04,59.65,260,13.809359999999998,15.891535300799996,0.0,1012.4,10.0,2021-01-01T15:00:00Z
EWR,2021,1,1,16,41,26.96,57.06,260,14.960139999999999,17.215829909199996,0.0,1011.4,10.0,2021-01-01T16:00:00Z
EWR,2021,1,1,17,39.2,28.4,64.93,270,16.11092,18.5401245176,0.0, ,10.0,2021-01-01T17:00:00Z
EWR,2021,1,1,18,39.2,28.4,64.93,330,14.960139999999999,17.215829909199996,0.0, ,10.0,2021-01-01T18:00:00Z
EWR,2021,1,1,19,39.02,24.08,54.68,280,13.809359999999998,15.891535300799996,0.0,1010.8,10.0,2021-01-01T19:00:00Z
EWR,2021,1,1,20,37.94,24.08,57.04,290,9.20624,10.594356867199998,0.0,1011.9,10.0,2021-01-01T20:00:00Z
EWR,2021,1,1,21,37.04,19.94,49.62,300,13.809359999999998,15.891535300799996,0.0,1012.1,10.0,2021-01-01T21:00:00Z
EWR,2021,1,1,22,35.96,19.04,49.83,330,11.5078,13.242946083999998,0.0,1013.2,10.0,2021-01-01T22:00:00Z
EWR,2021,1,1,23,33.98,15.08,45.43,310,12.658579999999999,14.567240692399997,0.0,1014.1,10.0,2021-01-01T23:00:00Z
EWR,2021,1,2,0,33.08,12.92,42.84,320,10.357019999999999,11.918651475599997,0.0,1014.4,10.0,2021-01-02T00:00:00Z
EWR,2021,1,2,1,32,15.08,49.19,310,14.960139999999999,17.215829909199996,0.0,1015.2,10.0,2021-01-02T01:00:00Z
EWR,2021,1,2,2,30.02,12.92,48.48,320,18.41248,21.188713734399997,0.0,1016,10.0,2021-01-02T02:00:00Z
EWR,2021,1,2,3,28.94,12.02,48.69,320,18.41248,21.188713734399997,0.0,1016.5,10.0,2021-01-02T03:00:00Z
EWR,2021,1,2,4,28.04,10.94,48.15,310,16.11092,18.5401245176,0.0,1016.4,10.0,2021-01-02T04:00:00Z
EWR,2021,1,2,5,26.96,10.94,50.34,310,14.960139999999999,17.215829909199996,0.0,1016.3,10.0,2021-01-02T05:00:00Z
EWR,2021,1,2,6,26.06,10.94,52.25,330,12.658579999999999,14.567240692399997,0.0,1016.3,10.0,2021-01-02T06:00:00Z
EWR,2021,1,2,7,24.98,10.94,54.65,330,13.809359999999998,15.891535300799996,0.0,1017,10.0,2021-01-02T07:00:00Z
EWR,2021,1,2,8,24.08,8.96,51.93,320,14.960139999999999,17.215829909199996,0.0,1016.6,10.0,2021-01-02T08:00:00Z
EWR,2021,1,2,9,24.08,8.96,51.93,330,12.658579999999999,14.567240692399997,0.0,1016.9,10.0,2021-01-02T09:00:00Z
EWR,2021,1,2,10,24.08,8.96,51.93,330,6.904679999999999,7.945767650399998,0.0,1016.9,10.0,2021-01-02T10:00:00Z
EWR,2021,1,2,11,24.08,8.96,51.93,310,3.4523399999999995,3.972883825199999,0.0,1017.2,10.0,2021-01-02T11:00:00Z
EWR,2021,1,2,12,24.98,10.04,52.5,300,6.904679999999999,7.945767650399998,0.0,1017.6,10.0,2021-01-02T12:00:00Z
EWR,2021,1,2,13,24.98,10.04,52.5,280,9.20624,10.594356867199998,0.0,1018.5,10.0,2021-01-02T13:00:00Z
EWR,2021,1,2,14,26.96,10.04,48.36,290,11.5078,13.242946083999998,0.0,1019,10.0,2021-01-02T14:00:00Z
EWR,2021,1,2,15,28.94,10.94,46.41,280,9.20624,10.594356867199998,0.0,1018.5,10.0,2021-01-02T15:00:00Z
EWR,2021,1,2,16,30.92,12.02,44.92,300,14.960139999999999,17.215829909199996,0.0,1017.5,10.0,2021-01-02T16:00:00Z
EWR,2021,1,2,17,32,12.92,44.74,290,12.658579999999999,14.567240692399997,0.0,1017.1,10.0,2021-01-02T17:00:00Z
EWR,2021,1,2,18,33.98,12.92,41.33,290,16.11092,18.5401245176,0.0,1017.3,10.0,2021-01-02T18:00:00Z
EWR,2021,1,2,19,33.98,10.94,37.86,310,17.261699999999998,19.864419125999994,0.0,1017.8,10.0,2021-01-02T19:00:00Z
EWR,2021,1,2,20,33.98,12.02,39.72,310,13.809359999999998,15.891535300799996,0.0,1018.5,10.0,2021-01-02T20:00:00Z
EWR,2021,1,2,21,32,12.92,44.74,310,6.904679999999999,7.945767650399998,0.0,1018.6,10.0,2021-01-02T21:00:00Z
EWR,2021,1,2,22,32,12.92,44.74,290,12.658579999999999,14.567240692399997,0.0,1019.7,10.0,2021-01-02T22:00:00Z
EWR,2021,1,2,23,30.92,12.92,46.74,300,11.5078,13.242946083999998,0.0,1020.3,10.0,2021-01-02T23:00:00Z
EWR,2021,1,3,0,30.92,14,49.01,290,6.904679999999999,7.945767650399998,0.0,1020.4,10.0,2021-01-03T00:00:00Z
EWR,2021,1,3,1,30.02,14,50.84,280,9.20624,10.594356867199998,0.0,1020.6,10.0,2021-01-03T01:00:00Z
EWR,2021,1,3,2,30.02,14,50.84,270,5.7539,6.621473041999999,0.0,1021.2,10.0,2021-01-03T02:00:00Z
EWR,2021,1,3,3,28.94,15.08,55.69,270,8.05546,9.2700622588,0.0,1021.7,10.0,2021-01-03T03:00:00Z
EWR,2021,1,3,4,28.94,15.08,55.69,280,9.20624,10.594356867199998,0.0,1022.2,10.0,2021-01-03T04:00:00Z
EWR,2021,1,3,5,28.04,15.08,57.79,290,8.05546,9.2700622588,0.0,1021.8,10.0,2021-01-03T05:00:00Z
EWR,2021,1,3,6,28.04,15.08,57.79,280,10.357019999999999,11.918651475599997,0.0,1022.1,10.0,2021-01-03T06:00:00Z
EWR,2021,1,3,7,26.96,15.08,60.41,270,8.05546,9.2700622588,0.0,1022.3,10.0,2021-01-03T07:00:00Z
EWR,2021,1,3,8,26.96,15.08,60.41,280,6.904679999999999,7.945767650399998,0.0,1022.1,10.0,2021-01-03T08:00:00Z
EWR,2021,1,3,9,26.06,15.08,62.7,290,5.7539,6.621473041999999,0.0,1021.9,10.0,2021-01-03T09:00:00Z
EWR,2021,1,3,10,26.06,15.08,62.7,290,5.7539,6.621473041999999,0.0,1022,10.0,2021-01-03T10:00:00Z
EWR,2021,1,3,11,26.06,15.98,65.21,310,6.904679999999999,7.945767650399998,0.0,1022.4,10.0,2021-01-03T11:00:00Z
EWR,2021,1,3,12,26.06,15.98,65.21,320,5.7539,6.621473041999999,0.0,1022.2,10.0,2021-01-03T12:00:00Z
EWR,2021,1,3,13,26.96,17.06,65.84,310,5.7539,6.621473041999999,0.0,1022.4,10.0,2021-01-03T13:00:00Z
EWR,2021,1,3,14,28.04,17.06,62.97,290,5.7539,6.621473041999999,0.0,1022.8,10.0,2021-01-03T14:00:00Z
EWR,2021,1,3,15,30.92,15.08,51.38,290,9.20624,10.594356867199998,0.0,1022.1,10.0,2021-01-03T15:00:00Z
EWR,2021,1,3,16,30.92,14,49.01, ,4.60312,5.297178433599999,0.0,1021,10.0,2021-01-03T16:00:00Z
EWR,2021,1,3,17,33.08,12.92,42.84,260,8.05546,9.2700622588,0.0,1019.8,10.0,2021-01-03T17:00:00Z
EWR,2021,1,3,18,33.98,12.92,41.33,260,9.20624,10.594356867199998,0.0,1019.1,10.0,2021-01-03T18:00:00Z
EWR,2021,1,3,19,33.98,12.92,41.33,240,8.05546,9.2700622588,0.0,1018.7,10.0,2021-01-03T19:00:00Z
EWR,2021,1,3,20,33.08,14,44.92,250,11.5078,13.242946083999998,0.0,1018.8,10.0,2021-01-03T20:00:00Z
