JFK,2021,7,1,16,73.4,71.6,94.1,130,3.4523399999999995,3.972883825199999,0.17, ,5.0,2021-07-01T15:00:00Z
JFK,2021,7,1,17,73.4,71.6,94.1,140,8.05546,9.2700622588,0.05, ,2.0,2021-07-01T16:00:00Z
JFK,2021,7,1,18,73.4,71.6,94.1,180,12.658579999999999,14.567240692399997,0.0, ,5.0,2021-07-01T17:00:00Z
JFK,2021,7,1,19,75.2,71.6,88.59,170,18.41248,21.188713734399997,0.01, ,10.0,2021-07-01T18:00:00Z
JFK,2021,7,1,20,73.04,69.98,90.14,180,12.658579999999999,14.567240692399997,0.0,1015.9,9.0,2021-07-01T19:00:00Z
JFK,2021,7,1,21,73.4,71.6,94.1,170,13.809359999999998,15.891535300799996,0.0, ,10.0,2021-07-01T20:00:00Z
JFK,2021,7,1,22,71.6,69.8,94.06,180,13.809359999999998,15.891535300799996,0.0, ,10.0,2021-07-01T21:00:00Z
JFK,2021,7,1,23,73.4,69.8,88.51,180,13.809359999999998,15.891535300799996,0.0, ,10.0,2021-07-01T22:00:00Z
JFK,2021,7,2,0,71.96,69.98,93.49,180,14.960139999999999,17.215829909199996,0.0,1017.4,9.0,2021-07-01T23:00:00Z
JFK,2021,7,2,1,71.96,69.98,93.49,180,13.809359999999998,15.891535300799996,0.0,1017.8,9.0,2021-07-02T00:00:00Z
JFK,2021,7,2,2,71.6,69.8,94.06,190,13.809359999999998,15.891535300799996,0.0, ,9.0,2021-07-02T01:00:00Z
JFK,2021,7,2,3,71.06,69.08,93.47,180,10.357019999999999,11.918651475599997,0.0,1018.1,9.0,2021-07-02T02:00:00Z
JFK,2021,7,2,4,71.96,69.08,90.66,190,10.357019999999999,11.918651475599997,0.0,1018.6,8.0,2021-07-02T03:00:00Z
JFK,2021,7,2,5,71.6,69.8,94.06,180,11.5078,13.242946083999998,0.0, ,1.5,2021-07-02T04:00:00Z
JFK,2021,7,2,6,71.6,69.8,94.06,180,16.11092,18.5401245176,0.0, ,2.0,2021-07-02T05:00:00Z
JFK,2021,7,2,7,71.6,69.8,94.06,180,12.658579999999999,14.567240692399997,0.0, ,7.0,2021-07-02T06:00:00Z
